route_avg_temp,route_avg_wind_speed,route_avg_precip,route_avg_humidity,route_avg_visibility,route_avg_pressure,origin_avg_temp,origin_avg_wind_speed,origin_avg_precip,origin_avg_humidity,origin_avg_visibility,origin_avg_pressure,dest_avg_temp,dest_avg_wind_speed,dest_avg_precip,dest_avg_humidity,dest_avg_visibility,dest_avg_pressure,truck_age,load_capacity_pounds,mileage_mpg,age,experience,average_speed_mph,avg_no_of_vehicles,distance,average_hours,route_description,origin_description,dest_description,accident,fuel_type,gender,driving_style,ratings,is_midnight,delay
61.25,6.25,0.0,55.25,6.0,1010.25,39.0,9.958333333333334,0.0,82.20833333333333,6.0,1022.9166666666666,38.333333333333336,11.666666666666666,0.0,81.04166666666667,4.833333333333333,1021.5,11,6000.0,26,54,8,59.68,1891.375,128.77,2.58,Partly cloudy,Overcast,Overcast,1,diesel,male,proactive,2,0,0
55.25,5.0,0.0,77.25,6.0,1013.25,39.0,9.958333333333334,0.0,82.20833333333333,6.0,1022.9166666666666,58.0,9.833333333333334,0.0,71.875,6.0,1020.0833333333334,8,15000.0,16,60,22,42.39,1883.0416666666667,871.28,17.43,Partly cloudy,Overcast,Overcast,1,gas,male,conservative,7,1,0
44.0,7.5,0.0,82.5,3.5,1006.5,39.0,9.958333333333334,0.0,82.20833333333333,6.0,1022.9166666666666,12.5,12.166666666666666,0.0,57.375,6.0,1032.3333333333333,10,6000.0,24,40,6,59.5,1883.0416666666667,516.77,10.34,Clear,Overcast,Overcast,1,diesel,female,proactive,8,0,1
47.5,4.5,0.0,73.25,6.0,1007.0,39.0,9.958333333333334,0.0,82.20833333333333,6.0,1022.9166666666666,31.25,8.791666666666666,0.0,85.16666666666667,3.8333333333333335,1023.875,9,15000.0,23,57,28,64.32,1883.0416666666667,139.34,2.79,Clear,Overcast,Moderate snow,1,Unknown,male,Unknown,9,0,0
55.0,7.75,0.0,57.5,4.75,1013.25,75.66666666666667,5.041666666666667,0.0,81.625,6.0,1013.75,75.70833333333333,6.583333333333333,0.0,70.16666666666667,6.0,1010.9166666666666,9,15000.0,19,44,2,43.74,1764.1666666666667,447.0,8.94,Sunny,Clear,Clear,1,gas,male,conservative,3,0,1
31.5,10.5,0.0,50.75,5.0,1013.0,75.66666666666667,5.041666666666667,0.0,81.625,6.0,1013.75,64.41666666666667,4.916666666666667,0.0,48.416666666666664,6.0,1011.5,7,4000.0,24,50,18,60.31,1764.1666666666667,1129.55,22.59,Moderate or heavy snow showers,Clear,Clear,1,diesel,male,proactive,4,1,0
37.5,8.0,0.0,60.5,5.0,1015.25,75.66666666666667,5.041666666666667,0.0,81.625,6.0,1013.75,55.166666666666664,5.958333333333333,0.0,71.5,6.0,1020.5,10,6000.0,25,50,6,57.66,1747.5,1095.32,21.91,Moderate or heavy snow showers,Clear,Sunny,0,diesel,male,proactive,3,1,1
51.5,8.0,0.0,67.5,4.75,1019.0,75.66666666666667,5.041666666666667,0.0,81.625,6.0,1013.75,58.0,9.833333333333334,0.0,71.875,6.0,1020.0833333333334,9,3000.0,18,48,7,55.21,1747.5,1062.45,21.25,Patchy heavy snow,Clear,Overcast,0,gas,male,proactive,4,1,0
31.5,10.5,0.0,50.75,5.0,1013.0,64.41666666666667,4.916666666666667,0.0,48.416666666666664,6.0,1011.5,75.66666666666667,5.041666666666667,0.0,81.625,6.0,1013.75,5,15000.0,19,53,23,38.35,1766.3333333333333,1129.55,22.59,Moderate or heavy snow showers,Clear,Clear,1,gas,male,conservative,8,1,0
43.25,9.25,0.0,78.5,6.0,1021.25,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,26.041666666666668,10.5,0.0,80.625,5.25,1027.4166666666667,8,15000.0,13,53,26,61.97,1797.0,1050.84,21.02,Partly cloudy,Sunny,Light snow,1,gas,male,proactive,6,1,0
61.5,3.75,0.0,84.75,6.0,1015.5,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,36.041666666666664,8.333333333333334,0.0,24.5,6.0,1023.4166666666666,11,15000.0,25,53,20,47.15,1797.0,657.5,13.15,Clear,Sunny,Sunny,1,diesel,male,conservative,7,0,0
58.75,7.5,0.0,53.75,6.0,1015.25,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,57.875,9.75,0.0,19.625,6.0,1021.3333333333334,11,15000.0,15,45,11,47.51,1813.6666666666667,740.08,14.8,Sunny,Sunny,Sunny,1,gas,male,conservative,8,0,0
48.75,4.5,0.0,60.0,3.5,1020.25,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,8,4000.0,17,45,10,56.59,1805.3333333333333,1087.41,21.75,Heavy snow,Sunny,Moderate snow,1,gas,male,proactive,3,1,0
50.5,8.25,0.0,89.25,4.75,1014.75,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,7.916666666666667,4.875,0.0,80.75,5.0,1029.5,6,15000.0,21,48,11,57.9,1788.6666666666667,493.35,9.87,Patchy light drizzle,Sunny,Clear,0,diesel,male,proactive,4,0,0
28.5,5.75,0.0,76.5,6.0,1022.25,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,23.0,10.416666666666666,0.0,55.125,6.0,1031.0416666666667,7,15000.0,25,45,7,44.82,1788.6666666666667,905.49,18.11,Clear,Sunny,Partly cloudy,0,diesel,male,conservative,3,1,0
41.5,2.5,0.0,63.25,6.0,1023.0,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,23.0,10.083333333333334,0.0,66.70833333333333,6.0,1030.0833333333333,9,3000.0,13,37,4,43.66,1788.6666666666667,952.33,19.05,Patchy light rain,Sunny,Cloudy,0,gas,male,conservative,3,1,0
78.5,3.5,0.05,54.75,5.25,1012.5,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,15.791666666666666,8.291666666666666,0.0,83.16666666666667,5.875,1028.5833333333333,11,4000.0,17,52,21,58.72,1788.6666666666667,1106.98,22.14,Moderate or heavy rain shower,Sunny,Clear,0,gas,male,proactive,8,1,1
46.0,6.0,0.0,65.5,6.0,1022.0,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,37.083333333333336,1.3333333333333333,0.0,54.833333333333336,6.0,1029.0416666666667,8,4000.0,24,50,15,58.91,1797.0,538.87,10.78,Partly cloudy,Sunny,Sunny,1,diesel,male,proactive,4,0,0
78.75,8.75,0.0,31.5,6.0,1012.5,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,14.625,6.333333333333333,0.0,83.91666666666667,5.25,1029.9166666666667,11,10000.0,18,54,19,47.98,1797.0,1013.27,20.27,Patchy rain possible,Sunny,Partly cloudy,1,Unknown,male,conservative,4,1,0
49.0,7.5,0.025,60.5,5.0,1021.5,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,35.333333333333336,10.625,0.0,79.83333333333333,6.0,1025.7916666666667,5,20000.0,17,51,17,48.76,1797.0,1170.78,23.42,Moderate or heavy rain shower,Sunny,Light snow,1,gas,male,conservative,4,1,0
59.0,5.5,0.0,80.75,6.0,1019.25,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,30.208333333333332,10.25,0.0,84.20833333333333,5.25,1026.4583333333333,10,6000.0,15,44,7,60.61,1805.3333333333333,1110.84,22.22,Light rain shower,Sunny,Overcast,1,gas,male,proactive,2,1,0
81.25,3.5,0.0,56.5,6.0,1014.0,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,26.0,12.75,0.0,52.291666666666664,6.0,1030.0416666666667,10,6000.0,27,45,18,60.77,1805.3333333333333,950.15,19.0,Patchy rain possible,Sunny,Partly cloudy,1,diesel,male,proactive,4,1,0
55.0,14.25,0.05,77.25,3.0,1006.5,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,-5.416666666666667,9.625,0.0,84.375,6.0,1035.5,12,15000.0,14,49,14,63.42,1797.0,769.05,15.38,Blizzard,Sunny,Partly cloudy,1,gas,male,proactive,4,0,0
62.0,9.25,0.0,60.75,6.0,1012.0,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,31.083333333333332,8.75,0.0,80.66666666666667,5.25,1026.625,10,10000.0,16,58,16,40.37,1805.3333333333333,1120.7,22.41,Patchy rain possible,Sunny,Overcast,1,gas,male,conservative,7,1,0
36.75,6.0,0.0,88.25,5.0,1022.25,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,28.458333333333332,11.125,0.0,84.45833333333333,5.625,1025.6666666666667,11,6000.0,23,49,12,59.71,1813.6666666666667,1156.22,23.12,Moderate or heavy rain shower,Sunny,Overcast,1,diesel,male,proactive,4,1,0
64.75,7.0,0.0,79.0,6.0,1018.0,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,31.666666666666668,10.125,0.0,83.45833333333333,5.5,1026.2083333333333,4,4000.0,17,58,20,61.25,1805.3333333333333,1132.08,22.64,Patchy rain possible,Sunny,Light snow,1,gas,male,proactive,9,1,0
60.75,16.25,0.0,76.75,5.5,1009.75,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,18.208333333333332,9.625,0.0,76.16666666666667,5.041666666666667,1029.4583333333333,8,10000.0,23,49,0,60.32,1805.3333333333333,1033.62,20.67,Light rain shower,Sunny,Clear,1,diesel,female,proactive,4,1,0
23.0,7.0,0.0,81.5,6.0,1021.25,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,12.5,12.166666666666666,0.0,57.375,6.0,1032.3333333333333,9,10000.0,23,50,8,60.8,1797.0,852.12,17.04,Cloudy,Sunny,Overcast,1,diesel,male,proactive,7,1,0
24.0,7.0,0.0,63.75,5.5,1019.75,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,26.041666666666668,10.5,0.0,80.625,5.25,1027.4166666666667,8,4000.0,20,51,31,59.64,1530.75,38.1,0.76,Clear,Moderate snow,Light snow,1,diesel,male,proactive,8,0,0
39.5,4.75,0.0,53.75,6.0,1017.25,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,39.0,9.958333333333334,0.0,82.20833333333333,6.0,1022.9166666666666,14,15000.0,18,55,19,41.22,1522.4166666666667,273.0,5.46,Cloudy,Moderate snow,Overcast,1,gas,male,conservative,7,0,0
48.75,4.5,0.0,60.0,3.5,1020.25,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,13,3000.0,25,52,16,54.78,1514.0833333333333,1087.41,21.75,Heavy snow,Moderate snow,Sunny,0,diesel,male,conservative,7,1,0
38.5,2.75,0.0,82.75,5.25,1023.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,13,6000.0,22,48,12,48.17,1522.4166666666667,661.29,13.23,Partly cloudy,Moderate snow,Moderate snow,1,diesel,male,conservative,8,0,0
21.5,3.0,0.0,74.0,6.0,1031.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,7.916666666666667,4.875,0.0,80.75,5.0,1029.5,7,15000.0,19,49,3,48.22,1522.4166666666667,757.39,15.15,Clear,Moderate snow,Clear,1,Unknown,male,conservative,8,0,0
32.0,6.5,0.0,84.5,6.0,1018.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,23.0,10.416666666666666,0.0,55.125,6.0,1031.0416666666667,8,15000.0,26,41,7,65.21,1530.75,444.02,8.88,Clear,Moderate snow,Partly cloudy,1,diesel,male,proactive,3,0,1
37.5,6.0,0.0,78.75,6.0,1021.5,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,40.5,10.25,0.0,78.41666666666667,6.0,1021.3333333333334,9,6000.0,22,48,14,59.38,1539.0833333333333,416.87,8.34,Clear,Moderate snow,Overcast,1,diesel,male,proactive,8,0,0
38.5,8.0,0.0,85.0,5.25,1022.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,48.083333333333336,10.625,0.025000000000000005,72.125,5.75,1011.8333333333334,9,3000.0,21,65,20,60.88,1522.4166666666667,903.25,18.07,Sunny,Moderate snow,Sunny,1,diesel,male,proactive,4,1,0
40.0,5.25,0.0,70.75,6.0,1020.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,23.0,10.083333333333334,0.0,66.70833333333333,6.0,1030.0833333333333,10,6000.0,21,39,3,64.0,1514.0833333333333,251.66,5.03,Cloudy,Moderate snow,Cloudy,0,gas,male,proactive,3,0,0
58.75,4.0,0.0,55.5,6.0,1012.25,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,15.791666666666666,8.291666666666666,0.0,83.16666666666667,5.875,1028.5833333333333,7,3000.0,23,41,1,50.48,1522.4166666666667,214.41,4.29,Patchy rain possible,Moderate snow,Clear,1,diesel,male,conservative,3,0,0
60.75,7.25,0.0,30.75,6.0,1015.75,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,14.625,6.333333333333333,0.0,83.91666666666667,5.25,1029.9166666666667,10,4000.0,27,44,12,60.14,1522.4166666666667,191.76,3.84,Sunny,Moderate snow,Partly cloudy,1,diesel,male,proactive,8,0,0
47.0,5.75,0.0,61.0,6.0,1017.75,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,35.333333333333336,10.625,0.0,79.83333333333333,6.0,1025.7916666666667,11,6000.0,24,40,6,41.31,1514.0833333333333,185.73,3.71,Patchy rain possible,Moderate snow,Light snow,0,diesel,male,conservative,4,0,1
37.0,3.5,0.0,66.0,3.5,1018.75,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,49.208333333333336,10.125,0.029166666666666664,69.29166666666667,5.083333333333333,1012.5416666666666,10,6000.0,24,53,20,51.65,1530.75,882.21,17.64,Mist,Moderate snow,Sunny,1,diesel,male,conservative,7,1,0
43.0,7.25,0.0,87.25,6.0,1010.75,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,17.375,12.041666666666666,0.0,72.54166666666667,6.0,1030.0416666666667,9,3000.0,15,49,7,64.47,1514.0833333333333,406.64,8.13,Light rain shower,Moderate snow,Overcast,0,gas,male,Unknown,8,0,1
55.5,15.25,0.0,86.25,5.75,1011.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,30.208333333333332,10.25,0.0,84.20833333333333,5.25,1026.4583333333333,11,15000.0,23,49,16,58.09,1522.4166666666667,66.17,1.32,Overcast,Moderate snow,Overcast,1,diesel,male,proactive,4,0,0
30.75,1.5,0.0,81.25,6.0,1030.5,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,49.083333333333336,11.875,0.029166666666666664,69.70833333333333,5.083333333333333,1012.5416666666666,8,4000.0,25,42,8,29.32,1522.4166666666667,878.33,17.57,Partly cloudy,Moderate snow,Sunny,1,diesel,male,conservative,3,1,0
43.0,6.5,0.0,87.25,5.25,1017.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,47.125,12.541666666666666,0.008333333333333333,78.70833333333333,6.0,1017.625,3,6000.0,23,52,28,37.67,1530.75,637.33,12.75,Sunny,Moderate snow,Partly cloudy,1,diesel,male,conservative,7,0,0
44.25,7.0,0.0,73.5,6.0,1012.5,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,55.166666666666664,5.958333333333333,0.0,71.5,6.0,1020.5,8,15000.0,16,44,12,60.83,1522.4166666666667,851.76,17.04,Clear,Moderate snow,Sunny,1,gas,male,proactive,5,1,1
50.0,6.25,0.0,70.75,6.0,1015.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,62.0,5.479166666666667,0.008333333333333333,82.75,5.75,1018.6666666666666,9,4000.0,23,46,4,59.33,1547.4166666666667,717.3,14.35,Clear,Moderate snow,Light rain,1,diesel,male,proactive,4,0,1
46.25,5.0,0.0,74.25,5.25,1015.5,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,46.666666666666664,10.5,0.020833333333333332,76.54166666666667,5.541666666666667,1009.4166666666666,12,15000.0,14,54,12,58.14,1530.75,1018.36,20.37,Sunny,Moderate snow,Sunny,1,gas,male,proactive,4,1,0
70.0,6.0,0.0,62.0,6.0,1012.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,26.0,12.75,0.0,52.291666666666664,6.0,1030.0416666666667,11,15000.0,16,45,6,43.24,1522.4166666666667,543.09,10.86,Partly cloudy,Moderate snow,Partly cloudy,1,gas,male,conservative,2,0,0
51.5,4.5,0.0,62.0,6.0,1014.25,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,-5.416666666666667,9.625,0.0,84.375,6.0,1035.5,11,15000.0,17,51,18,60.21,1514.0833333333333,403.56,8.07,Sunny,Moderate snow,Partly cloudy,0,gas,male,proactive,6,0,1
51.75,7.0,0.0,63.5,6.0,1015.5,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,31.083333333333332,8.75,0.0,80.66666666666667,5.25,1026.625,10,15000.0,16,59,16,48.42,1522.4166666666667,134.12,2.68,Sunny,Moderate snow,Overcast,1,gas,male,conservative,6,0,0
54.5,5.75,0.0,73.5,6.0,1013.25,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,28.458333333333332,11.125,0.0,84.45833333333333,5.625,1025.6666666666667,9,6000.0,19,47,7,56.77,1514.0833333333333,76.48,1.53,Overcast,Moderate snow,Overcast,0,gas,female,proactive,8,0,0
47.75,7.25,0.0,83.25,6.0,1013.25,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,39.708333333333336,15.416666666666666,0.020833333333333332,82.04166666666667,5.458333333333333,1009.4166666666666,7,15000.0,14,42,6,43.73,1539.0833333333333,985.52,19.71,Sunny,Moderate snow,Sunny,1,gas,male,conservative,8,1,0
47.5,7.5,0.0,90.5,6.0,1018.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,55.0,8.875,0.0,69.91666666666667,6.0,1016.0416666666666,9,15000.0,24,57,25,48.75,1530.75,752.82,15.06,Light rain,Moderate snow,Cloudy,1,diesel,male,conservative,7,0,0
49.0,5.75,0.0,78.0,6.0,1017.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,41.625,11.125,0.008333333333333333,80.33333333333333,5.041666666666667,1015.6666666666666,9,6000.0,21,47,6,63.95,1547.4166666666667,677.39,13.55,Partly cloudy,Moderate snow,Overcast,1,diesel,male,Unknown,3,0,0
43.25,6.25,0.0,67.0,6.0,1016.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,57.583333333333336,9.541666666666666,0.0,83.0,6.0,1017.375,10,15000.0,22,46,7,44.02,1514.0833333333333,859.0,17.18,Clear,Moderate snow,Overcast,0,diesel,male,conservative,4,1,0
52.25,7.75,0.0,79.75,6.0,1016.0,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,28.416666666666668,9.125,0.008333333333333333,84.375,5.583333333333333,1023.75,9,6000.0,18,52,22,58.99,1522.4166666666667,286.81,5.74,Cloudy,Moderate snow,Partly cloudy,1,gas,male,proactive,7,0,0
76.5,9.75,0.0,64.25,6.0,1012.75,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,31.666666666666668,10.125,0.0,83.45833333333333,5.5,1026.2083333333333,7,20000.0,21,45,3,46.52,1522.4166666666667,78.82,1.58,Overcast,Moderate snow,Light snow,1,diesel,male,conservative,7,0,0
58.25,7.25,0.0,53.0,6.0,1019.5,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,54.708333333333336,6.0,0.0,86.75,4.75,1021.0416666666666,9,10000.0,23,55,14,61.36,1530.75,558.55,11.17,Patchy light snow,Moderate snow,Partly cloudy,1,diesel,male,proactive,4,0,1
63.0,5.25,0.0,48.25,6.0,1017.75,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,18.208333333333332,9.625,0.0,76.16666666666667,5.041666666666667,1029.4583333333333,8,6000.0,27,48,16,60.35,1522.4166666666667,176.12,3.52,Sunny,Moderate snow,Clear,1,diesel,male,proactive,4,0,0
58.5,3.75,0.0,57.25,6.0,1014.75,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,38.333333333333336,11.666666666666666,0.0,81.04166666666667,4.833333333333333,1021.5,6,15000.0,21,45,10,43.35,1522.4166666666667,367.45,7.35,Cloudy,Moderate snow,Overcast,1,diesel,male,conservative,4,0,0
56.0,4.25,0.0,61.25,6.0,1017.25,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,58.0,9.833333333333334,0.0,71.875,6.0,1020.0833333333334,11,10000.0,21,44,16,48.2,1530.75,857.17,17.14,Partly cloudy,Moderate snow,Overcast,1,Unknown,male,conservative,4,1,0
53.0,7.25,0.0,71.75,6.0,1012.25,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,12.5,12.166666666666666,0.0,57.375,6.0,1032.3333333333333,7,3000.0,26,41,8,60.01,1539.0833333333333,263.95,5.28,Cloudy,Moderate snow,Overcast,1,diesel,Unknown,proactive,4,0,1
50.0,7.5,0.0,69.25,6.0,1014.25,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,31.25,8.791666666666666,0.0,85.16666666666667,3.8333333333333335,1023.875,9,15000.0,17,60,16,39.7,1514.0833333333333,208.69,4.17,Clear,Moderate snow,Moderate snow,0,gas,male,conservative,7,0,0
38.5,4.5,0.0,85.5,6.0,1012.0,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,26.041666666666668,10.5,0.0,80.625,5.25,1027.4166666666667,11,15000.0,19,52,24,60.35,1307.875,688.91,13.78,Clear,Moderate snow,Light snow,1,diesel,male,proactive,7,0,0
40.0,7.5,0.0,52.0,6.0,1026.5,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,39.0,9.958333333333334,0.0,82.20833333333333,6.0,1022.9166666666666,11,3000.0,24,50,11,59.36,1299.5416666666667,470.26,9.41,Sunny,Moderate snow,Overcast,0,diesel,male,proactive,4,0,0
38.5,2.75,0.0,82.75,5.25,1023.0,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,12,3000.0,25,52,21,60.99,1307.875,661.29,13.23,Partly cloudy,Moderate snow,Moderate snow,1,diesel,male,proactive,4,0,0
49.0,3.75,0.0,68.25,6.0,1017.5,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,23.0,10.416666666666666,0.0,55.125,6.0,1031.0416666666667,9,15000.0,23,46,1,58.87,1307.875,1077.52,21.55,Clear,Moderate snow,Partly cloudy,1,diesel,male,proactive,7,1,0
53.0,5.5,0.0,75.5,4.75,1019.75,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,40.5,10.25,0.0,78.41666666666667,6.0,1021.3333333333334,6,4000.0,27,45,16,36.3,1324.5416666666667,313.89,6.28,Clear,Moderate snow,Overcast,1,diesel,male,conservative,7,0,1
48.5,4.25,0.0,77.25,6.0,1016.75,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,48.083333333333336,10.625,0.025000000000000005,72.125,5.75,1011.8333333333334,10,3000.0,20,54,24,53.4,1307.875,274.13,5.48,Clear,Moderate snow,Sunny,1,gas,male,conservative,8,0,0
56.0,5.0,0.0,82.75,3.5,1015.0,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,23.0,10.083333333333334,0.0,66.70833333333333,6.0,1030.0833333333333,8,3000.0,21,50,10,49.87,1307.875,897.96,17.96,Mist,Moderate snow,Cloudy,1,diesel,male,conservative,7,1,0
72.0,5.0,0.0,57.0,5.5,1016.5,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,15.791666666666666,8.291666666666666,0.0,83.16666666666667,5.875,1028.5833333333333,9,3000.0,22,43,11,44.41,1307.875,589.99,11.8,Clear,Moderate snow,Clear,1,diesel,male,conservative,5,0,1
62.0,11.0,0.0,46.5,6.0,1017.75,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,14.625,6.333333333333333,0.0,83.91666666666667,5.25,1029.9166666666667,10,6000.0,24,50,16,56.74,1324.5416666666667,684.27,13.69,Clear,Moderate snow,Partly cloudy,1,diesel,male,conservative,9,0,0
60.0,8.75,0.0,73.5,3.5,1012.5,35.541666666666664,13.583333333333334,0.012500000000000002,75.29166666666667,3.75,1015.4583333333334,35.333333333333336,10.625,0.0,79.83333333333333,6.0,1025.7916666666667,8,15000.0,24,45,0,62.66,1332.875,705.5,14.11,Mist,Moderate snow,Light snow,1,diesel,male,proactive,2,0,0
